DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
0,35.04,35.3,0.26,1514,10/17/2009,17,290,24,37,2,10,0,33.65,33.9,0.25,5,2009
0,34.54,34.8,0.26,1472,10/17/2009,17,290,23,36,3,10,0,32.8,33.1,0.3,5,2009
0,34.34,34.59,0.25,1462,10/17/2009,17,290,22,36,4,10,0,33.36,33.66,0.3,5,2009
0,35.13,35.4,0.27,1470,10/17/2009,17,290,21,34,5,10,0,33.75,34.06,0.31,5,2009
0,31.89,32.13,0.24,1524,10/17/2009,17,290,21,33,6,10,0,35.05,35.31,0.26,5,2009
0,38.75,39.05,0.3,1629,10/17/2009,17,290,22,33,7,10,0,38.96,39.21,0.25,5,2009
0,39.14,39.46,0.32,1733,10/17/2009,17,290,23,32,8,10,0,35.43,35.67,0.24,5,2009
0,45.33,45.7,0.37,1866,10/17/2009,17,290,23,33,9,10,0,50.78,51.11,0.33,5,2009
0,49.53,49.94,0.41,1929,10/17/2009,17,290,26,36,10,10,0,52.67,53.07,0.4,5,2009
0,51.93,52.35,0.42,1946,10/17/2009,17,290,28,39,11,10,0,51.86,52.28,0.42,5,2009
0,50.59,51,0.41,1928,10/17/2009,17,290,29,43,12,10,0,44.71,45.09,0.38,5,2009
0,50.06,50.47,0.41,1895,10/17/2009,17,290,28,44,13,10,0,47.69,48.11,0.42,5,2009
0,45.11,45.47,0.36,1858,10/17/2009,17,290,29,45,14,10,0,40.1,40.47,0.37,5,2009
0,39.56,39.88,0.32,1832,10/17/2009,17,290,29,46,15,10,0,37.44,37.74,0.3,5,2009
0,39.6,39.92,0.32,1823,10/17/2009,17,290,30,45,16,10,0,38.3,38.59,0.29,5,2009
0,47.11,47.49,0.38,1850,10/17/2009,17,290,30,44,17,10,0,46.37,46.72,0.35,5,2009
0,50.02,50.43,0.41,1911,10/17/2009,17,290,31,44,18,10,0,47.05,47.33,0.28,5,2009
0.08,56.47,57.01,0.46,2031,10/17/2009,17,290,31,42,19,10,0,57.03,57.29,0.26,5,2009
0.5,55.36,56.32,0.46,2013,10/17/2009,17,290,32,41,20,10,0,47.64,47.89,0.25,5,2009
0,49.56,49.96,0.4,1945,10/17/2009,17,290,33,41,21,10,0,51,51.4,0.4,5,2009
0,44.62,44.97,0.35,1854,10/17/2009,17,290,35,41,22,10,0,46.19,46.55,0.36,5,2009
0,46.54,46.89,0.35,1735,10/17/2009,17,290,35,40,23,10,0,35.38,35.64,0.26,5,2009
0,38.61,38.9,0.29,1599,10/17/2009,17,290,35,40,24,10,0,33.98,34.15,0.17,5,2009
0,34.1,34.36,0.26,1488,10/18/2009,18,291,35,41,1,10,0,33.17,33.33,0.16,6,2009
0,34.03,34.3,0.27,1418,10/18/2009,18,291,35,41,2,10,0,36.01,36.25,0.24,6,2009
0,33.26,33.52,0.26,1377,10/18/2009,18,291,34,40,3,10,0,36.31,36.6,0.29,6,2009
0,33.55,33.81,0.26,1356,10/18/2009,18,291,34,39,4,10,0,35.14,35.44,0.3,6,2009
0,33.53,33.8,0.27,1352,10/18/2009,18,291,34,39,5,10,0,36.21,36.55,0.34,6,2009
0,32.71,32.97,0.26,1386,10/18/2009,18,291,33,40,6,10,0,35.25,35.51,0.26,6,2009
0,33.49,33.76,0.27,1458,10/18/2009,18,291,34,38,7,10,0,32.89,33.11,0.22,6,2009
0,32.04,32.3,0.26,1562,10/18/2009,18,291,34,38,8,10,0,33.98,34.19,0.21,6,2009
0,37.81,38.13,0.32,1711,10/18/2009,18,291,34,37,9,10,0,39.8,40,0.2,6,2009
0,42.64,43,0.36,1851,10/18/2009,18,291,35,37,10,10,0,42.39,42.68,0.29,6,2009
0,45.04,45.42,0.38,1947,10/18/2009,18,291,35,37,11,10,0,50.06,50.45,0.39,6,2009
0,48.05,48.46,0.41,2016,10/18/2009,18,291,35,36,12,10,0,53.39,53.79,0.4,6,2009
0,47.07,47.47,0.4,2055,10/18/2009,18,291,33,35,13,10,0,56.88,57.31,0.43,6,2009
0,43.32,43.69,0.37,2053,10/18/2009,18,291,33,35,14,10,0,56.01,56.43,0.42,6,2009
0,39.86,40.19,0.33,2037,10/18/2009,18,291,32,33,15,10,0,56.88,57.28,0.4,6,2009
0,39.74,40.07,0.33,2047,10/18/2009,18,291,32,33,16,10,0,50.81,51.19,0.38,6,2009
0,46.6,47,0.4,2088,10/18/2009,18,291,32,33,17,10,0,59.13,59.53,0.4,6,2009
0,51.53,51.96,0.43,2146,10/18/2009,18,291,32,33,18,10,0,61.94,62.33,0.39,6,2009
0,54.09,54.55,0.46,2224,10/18/2009,18,291,32,33,19,10,0,92.64,93.03,0.39,6,2009
0,54.93,55.39,0.46,2181,10/18/2009,18,291,32,33,20,10,0,50.11,50.39,0.28,6,2009
0,50.48,50.9,0.42,2100,10/18/2009,18,291,32,34,21,10,0,101.06,101.68,0.62,6,2009
0,43.04,43.38,0.34,1956,10/18/2009,18,291,32,34,22,10,0,62.4,62.92,0.52,6,2009
0,37.1,37.39,0.29,1781,10/18/2009,18,291,32,34,23,10,0,39.25,39.58,0.33,6,2009
0,38.56,38.86,0.3,1622,10/18/2009,18,291,33,34,24,10,0,47.73,48.11,0.38,6,2009
0,31.07,31.31,0.24,1509,10/19/2009,19,292,33,34,1,10,0,41.65,41.98,0.33,0,2009
0.06,33.05,33.37,0.26,1457,10/19/2009,19,292,32,35,2,10,0,61.56,62.15,0.59,0,2009
0.04,33.62,33.92,0.26,1429,10/19/2009,19,292,30,36,3,10,0,55.73,56.37,0.64,0,2009
0.03,34.08,34.37,0.26,1431,10/19/2009,19,292,30,35,4,10,0,38.02,38.45,0.43,0,2009
0,32.65,32.91,0.26,1480,10/19/2009,19,292,29,34,5,10,0,38.75,39.16,0.41,0,2009
0,34.36,34.63,0.27,1649,10/19/2009,19,292,27,34,6,10,0,43.93,44.24,0.31,0,2009
0,47.09,47.45,0.36,1972,10/19/2009,19,292,26,34,7,10,0,66.75,66.99,0.24,0,2009
0,54.43,54.85,0.42,2150,10/19/2009,19,292,25,34,8,10,0,93.45,93.81,0.36,0,2009
0,54.85,55.26,0.41,2181,10/19/2009,19,292,25,35,9,10,0,62.12,62.48,0.36,0,2009
0,54.84,55.26,0.42,2197,10/19/2009,19,292,26,37,10,10,0,63.94,64.27,0.33,0,2009
0,55.61,56.04,0.43,2207,10/19/2009,19,292,27,39,11,10,0,68.67,69.06,0.39,0,2009
0,55.17,55.6,0.43,2194,10/19/2009,19,292,27,41,12,10,0,61.86,62.31,0.45,0,2009
0,55.17,55.6,0.43,2169,10/19/2009,19,292,31,45,13,10,0,40.78,41.04,0.26,0,2009
0,50.2,50.58,0.38,2145,10/19/2009,19,292,30,46,14,10,0,41.57,41.88,0.31,0,2009
0,48.16,48.52,0.36,2107,10/19/2009,19,292,26,49,15,10,0,40.62,40.93,0.31,0,2009
0,46.35,46.71,0.36,2074,10/19/2009,19,292,27,49,16,10,0,38.78,39.04,0.26,0,2009
0,50.23,50.63,0.4,2085,10/19/2009,19,292,25,50,17,10,0,56.04,56.45,0.41,0,2009
0,53.37,53.79,0.42,2150,10/19/2009,19,292,19,50,18,10,0,53.92,54.25,0.33,0,2009
0,63.54,64.05,0.51,2300,10/19/2009,19,292,18,49,19,10,0,58.59,58.9,0.31,0,2009
0,62.49,63,0.51,2293,10/19/2009,19,292,22,43,20,10,0,54.3,54.54,0.24,0,2009
0,51.93,52.35,0.42,2217,10/19/2009,19,292,19,46,21,10,0,58.79,59.15,0.36,0,2009
0,44.07,44.42,0.35,2067,10/19/2009,19,292,22,42,22,10,0,45.61,45.93,0.32,0,2009
0,39,39.3,0.3,1874,10/19/2009,19,292,26,40,23,10,0,34.83,35.07,0.24,0,2009
0,39.06,39.36,0.3,1693,10/19/2009,19,292,27,39,24,10,0,33.14,33.34,0.2,0,2009
0,32.85,33.1,0.25,1575,10/20/2009,20,293,24,39,1,10,0,33.6,33.83,0.23,1,2009
0.12,32.86,33.23,0.25,1512,10/20/2009,20,293,25,40,2,10,0,33.64,33.94,0.3,1,2009
0.35,31.83,32.43,0.25,1491,10/20/2009,20,293,26,39,3,10,0,32.58,32.88,0.3,1,2009
0.12,32.86,33.23,0.25,1487,10/20/2009,20,293,24,39,4,10,0,32.77,33.07,0.3,1,2009
0.12,32.86,33.23,0.25,1531,10/20/2009,20,293,24,39,5,10,0,33.75,34.03,0.28,1,2009
0,33.07,33.32,0.25,1692,10/20/2009,20,293,23,42,6,10,0,35.81,36.04,0.23,1,2009
-0.01,47.64,48,0.37,2003,10/20/2009,20,293,23,40,7,10,0,61.96,62.16,0.2,1,2009
0,52.4,52.8,0.4,2163,10/20/2009,20,293,25,41,8,10,0,61.74,61.79,0.05,1,2009
0,52.11,52.5,0.39,2187,10/20/2009,20,293,26,42,9,10,0,64.74,64.88,0.14,1,2009
0,50.98,51.36,0.38,2191,10/20/2009,20,293,27,44,10,10,0,67.27,67.55,0.28,1,2009
0,52.15,52.54,0.39,2190,10/20/2009,20,293,29,51,11,10,0,64.82,65.25,0.43,1,2009
0,51.78,52.17,0.39,2181,10/20/2009,20,293,30,52,12,10,0,64.85,65.31,0.46,1,2009
0,44.72,45.05,0.33,2158,10/20/2009,20,293,33,55,13,10,0,63.58,64.03,0.45,1,2009
0,44.33,44.66,0.33,2147,10/20/2009,20,293,35,59,14,10,0,64.85,65.39,0.54,1,2009
0,39.96,40.25,0.29,2114,10/20/2009,20,293,35,59,15,10,0,45.18,45.56,0.38,1,2009
0,41.72,42.04,0.32,2093,10/20/2009,20,293,36,59,16,10,0,51.69,52.04,0.35,1,2009
0,43.57,43.92,0.35,2101,10/20/2009,20,293,38,60,17,10,0,63.6,63.98,0.38,1,2009
0,50.93,51.34,0.41,2152,10/20/2009,20,293,39,59,18,10,0,71.39,71.75,0.36,1,2009
0,58.24,58.71,0.47,2287,10/20/2009,20,293,40,56,19,10,0,153.24,154.11,0.87,1,2009
0,55.38,55.83,0.45,2273,10/20/2009,20,293,41,53,20,10,0,60.37,60.75,0.38,1,2009
0,50.96,51.37,0.41,2175,10/20/2009,20,293,41,52,21,10,0,52.32,52.7,0.38,1,2009
0,43.73,44.08,0.35,2020,10/20/2009,20,293,40,51,22,10,0,46.22,46.63,0.41,1,2009
0,36.32,36.61,0.29,1816,10/20/2009,20,293,40,51,23,10,0,37.97,38.25,0.28,1,2009
0,34.57,34.84,0.27,1639,10/20/2009,20,293,40,51,24,10,0,35.59,35.8,0.21,1,2009
0,33.58,33.84,0.26,1515,10/21/2009,21,294,40,51,1,10,0,40.93,41.27,0.34,2,2009
0,33.58,33.84,0.26,1444,10/21/2009,21,294,40,51,2,10,0,39.05,39.47,0.42,2,2009
-0.05,31.1,31.29,0.24,1413,10/21/2009,21,294,40,51,3,10,0,37.49,37.88,0.39,2,2009
0,29.78,30,0.22,1407,10/21/2009,21,294,41,50,4,10,0,37.55,37.94,0.39,2,2009
0,33.17,33.42,0.25,1447,10/21/2009,21,294,41,48,5,10,0,38.44,38.82,0.38,2,2009
0,35.53,35.8,0.27,1599,10/21/2009,21,294,41,49,6,10,0,46.44,46.73,0.29,2,2009
0,51.11,51.5,0.39,1909,10/21/2009,21,294,42,50,7,10,0,60.37,60.46,0.09,2,2009
-0.07,58.08,58.45,0.44,2076,10/21/2009,21,294,42,50,8,10,0,73.68,73.79,0.11,2,2009
-0.07,58.21,58.57,0.43,2103,10/21/2009,21,294,42,50,9,10,0,72.69,72.84,0.15,2,2009
-0.09,57.67,58,0.42,2116,10/21/2009,21,294,43,53,10,10,0,65.79,65.98,0.19,2,2009
-0.07,59.17,59.53,0.43,2135,10/21/2009,21,294,44,56,11,10,0,57.45,57.67,0.22,2,2009
-0.03,58.34,58.74,0.43,2141,10/21/2009,21,294,44,58,12,10,0,63.62,63.89,0.27,2,2009
-0.03,56.3,56.68,0.41,2135,10/21/2009,21,294,44,61,13,10,0,128.28,128.97,0.69,2,2009
0,56.71,57.11,0.4,2143,10/21/2009,21,294,43,62,14,10,0,83.11,83.57,0.46,2,2009
0,54.51,54.9,0.39,2115,10/21/2009,21,294,42,63,15,10,0,57.08,57.35,0.27,2,2009
0,49.21,49.57,0.36,2087,10/21/2009,21,294,44,62,16,10,0,45.57,45.82,0.25,2,2009
0,52.97,53.37,0.4,2093,10/21/2009,21,294,42,61,17,10,0,57.89,58.18,0.29,2,2009
0,58.97,59.42,0.45,2141,10/21/2009,21,294,43,59,18,10,0,58.5,58.79,0.29,2,2009
0,63.95,64.45,0.5,2265,10/21/2009,21,294,44,57,19,10,0,77.41,77.71,0.3,2,2009
-0.09,58.78,59.15,0.46,2245,10/21/2009,21,294,44,56,20,10,0,55.93,56.11,0.18,2,2009
0,55.16,55.59,0.43,2158,10/21/2009,21,294,45,55,21,10,0,72.46,72.79,0.33,2,2009
0,47.33,47.69,0.36,2005,10/21/2009,21,294,45,54,22,10,0,45.25,45.57,0.32,2,2009
0,37.53,37.81,0.28,1802,10/21/2009,21,294,45,54,23,10,0,36.7,36.98,0.28,2,2009
0,35.62,35.88,0.26,1616,10/21/2009,21,294,45,54,24,10,0,35.91,36.24,0.33,2,2009
0,38.1,38.36,0.26,1497,10/22/2009,22,295,45,53,1,10,0,36.62,37.04,0.42,3,2009
0,36.08,36.34,0.26,1427,10/22/2009,22,295,45,54,2,10,0,28.47,28.77,0.3,3,2009
0,33.16,33.39,0.23,1395,10/22/2009,22,295,45,52,3,10,0,32.9,33.2,0.3,3,2009
0,33.12,33.35,0.23,1384,10/22/2009,22,295,46,52,4,10,0,34.71,35.02,0.31,3,2009
0,33.15,33.39,0.24,1420,10/22/2009,22,295,46,51,5,10,0,33.85,34.11,0.26,3,2009
0,40.08,40.37,0.29,1568,10/22/2009,22,295,45,49,6,10,0,39.07,39.24,0.17,3,2009
0,52.39,52.78,0.39,1873,10/22/2009,22,295,45,49,7,10,0,55.62,55.62,0,3,2009
0,57.98,58.4,0.42,2035,10/22/2009,22,295,44,50,8,10,0.02,69.47,69.47,-0.02,3,2009
0,58.16,58.57,0.41,2069,10/22/2009,22,295,45,51,9,10,0.06,69.94,70.01,0.01,3,2009
0.02,58.57,58.99,0.4,2083,10/22/2009,22,295,46,53,10,10,0.03,60.32,60.37,0.02,3,2009
0.02,59.11,59.53,0.4,2113,10/22/2009,22,295,47,57,11,10,0.04,62.93,63.03,0.06,3,2009
0.02,58.82,59.24,0.4,2126,10/22/2009,22,295,47,61,12,10,0.03,62.84,62.96,0.09,3,2009
0.02,57.99,58.4,0.39,2123,10/22/2009,22,295,46,64,13,10,0.12,111.32,111.76,0.32,3,2009
0.02,57.68,58.09,0.39,2138,10/22/2009,22,295,44,67,14,10,0.15,119.81,120.23,0.27,3,2009
0.01,55.42,55.81,0.38,2111,10/22/2009,22,295,36,72,15,10,0.17,128.54,129.08,0.37,3,2009
0.01,54.98,55.37,0.38,2082,10/22/2009,22,295,35,72,16,10,0.09,88.6,88.84,0.15,3,2009
0.01,54.97,55.37,0.39,2084,10/22/2009,22,295,38,68,17,10,0.06,79.58,79.84,0.2,3,2009
0.06,58.83,59.32,0.43,2123,10/22/2009,22,295,38,67,18,10,0.03,62.29,62.42,0.1,3,2009
0.18,67.9,68.59,0.51,2246,10/22/2009,22,295,39,65,19,10,0.1,92.52,92.75,0.13,3,2009
0.13,62.94,63.55,0.48,2226,10/22/2009,22,295,44,63,20,10,0.09,87.81,88.1,0.2,3,2009
0.02,57.08,57.52,0.42,2143,10/22/2009,22,295,44,63,21,10,0.03,58.41,58.59,0.15,3,2009
0,48.17,48.52,0.35,1995,10/22/2009,22,295,39,63,22,10,0.02,54.13,54.4,0.25,3,2009
0,39.35,39.63,0.28,1803,10/22/2009,22,295,39,63,23,10,0,39.92,40.1,0.18,3,2009
0,42.17,42.47,0.3,1624,10/22/2009,22,295,44,62,24,10,0,42.97,43.25,0.28,3,2009
0,40.97,41.23,0.26,1490,10/23/2009,23,296,46,59,1,10,0,40.78,41.21,0.43,4,2009
0,37.33,37.57,0.24,1416,10/23/2009,23,296,43,54,2,10,0,37.77,38.22,0.45,4,2009
0,35.93,36.16,0.23,1377,10/23/2009,23,296,40,51,3,10,0,35.95,36.36,0.41,4,2009
0,35.34,35.57,0.23,1363,10/23/2009,23,296,36,47,4,10,0,29.32,29.61,0.29,4,2009
0,36.51,36.76,0.25,1396,10/23/2009,23,296,33,44,5,10,0,32.34,32.66,0.32,4,2009
0,43.73,44.02,0.29,1530,10/23/2009,23,296,31,42,6,10,0,35.7,35.98,0.28,4,2009
0,53.59,53.95,0.36,1827,10/23/2009,23,296,31,39,7,10,0,39.83,39.96,0.13,4,2009
0.04,59.06,59.49,0.39,1995,10/23/2009,23,296,28,37,8,10,0,40.08,40.15,0.07,4,2009
0.03,58.64,59.04,0.37,2057,10/23/2009,23,296,27,36,9,10,0,42.23,42.35,0.12,4,2009
0.03,58.15,58.55,0.37,2106,10/23/2009,23,296,28,37,10,10,0,43.61,43.8,0.19,4,2009
0.03,59.08,59.48,0.37,2127,10/23/2009,23,296,28,38,11,10,0,45.32,45.49,0.17,4,2009
0.03,58.1,58.49,0.36,2125,10/23/2009,23,296,28,39,12,10,0,46,46.2,0.2,4,2009
0.03,58.46,58.85,0.36,2102,10/23/2009,23,296,28,40,13,10,0,44.57,44.75,0.18,4,2009
0.02,55.76,56.12,0.34,2082,10/23/2009,23,296,28,41,14,10,0,48.53,48.79,0.26,4,2009
0.02,55.15,55.51,0.34,2041,10/23/2009,23,296,29,42,15,10,0.01,50.4,50.68,0.27,4,2009
0.02,54.15,54.5,0.33,2016,10/23/2009,23,296,30,44,16,10,0,43.56,43.73,0.17,4,2009
0.01,53.3,53.66,0.35,2027,10/23/2009,23,296,31,43,17,10,0,41.74,41.87,0.13,4,2009
0.08,57.01,57.47,0.38,2093,10/23/2009,23,296,31,41,18,10,0,43.82,43.98,0.16,4,2009
0.12,61.21,61.74,0.41,2198,10/23/2009,23,296,31,40,19,10,0.01,48.77,48.88,0.1,4,2009
0.1,58.3,58.79,0.39,2148,10/23/2009,23,296,32,39,20,10,0.01,50.47,50.64,0.16,4,2009
0,53.04,53.4,0.36,2071,10/23/2009,23,296,33,39,21,10,0,44.37,44.53,0.16,4,2009
0.03,48.66,49.01,0.32,1961,10/23/2009,23,296,35,38,22,10,0,41.48,41.67,0.19,4,2009
0,41.07,41.34,0.27,1805,10/23/2009,23,296,36,39,23,10,0,38.78,38.9,0.12,4,2009
0,45.36,45.65,0.29,1641,10/23/2009,23,296,36,39,24,10,0,43.88,44,0.12,4,2009
0,46.11,46.39,0.28,1524,10/24/2009,24,297,37,39,1,10,0,53.41,53.66,0.25,5,2009
0,41.31,41.56,0.25,1452,10/24/2009,24,297,38,39,2,10,0,45.25,45.46,0.21,5,2009
0,39.4,39.64,0.24,1409,10/24/2009,24,297,39,39,3,10,0,39.3,39.52,0.22,5,2009
0,38.11,38.34,0.23,1381,10/24/2009,24,297,39,40,4,10,0,35.66,35.86,0.2,5,2009
0.01,37.74,37.99,0.24,1386,10/24/2009,24,297,40,41,5,10,0,33.76,33.93,0.17,5,2009
0.63,36.71,37.57,0.23,1430,10/24/2009,24,297,41,41,6,10,0,35.44,35.56,0.12,5,2009
0,38.25,38.49,0.24,1530,10/24/2009,24,297,42,42,7,10,0,34.89,34.92,0.03,5,2009
0,39.53,39.79,0.26,1649,10/24/2009,24,297,42,43,8,10,0,41.27,41.28,0.01,5,2009
0,53.08,53.42,0.34,1803,10/24/2009,24,297,43,44,9,10,0,54.26,54.27,0.01,5,2009
0,57.09,57.47,0.38,1928,10/24/2009,24,297,44,44,10,10,0,72.46,72.4,-0.06,5,2009
0,58.53,58.91,0.38,2001,10/24/2009,24,297,44,45,11,10,0,59.97,59.94,-0.03,5,2009
0,57.76,58.14,0.38,2027,10/24/2009,24,297,45,45,12,10,0,148.26,148.18,-0.08,5,2009
0,56.85,57.22,0.37,2015,10/24/2009,24,297,46,46,13,10,0,159.1,159.21,0.11,5,2009
0,57.1,57.47,0.37,1981,10/24/2009,24,297,47,47,14,10,0,86.41,86.65,0.24,5,2009
0,50.08,50.4,0.32,1956,10/24/2009,24,297,49,49,15,10,0,79.32,79.41,0.09,5,2009
0,50.07,50.4,0.33,1921,10/24/2009,24,297,52,52,16,10,0,90.79,90.85,0.06,5,2009
0.5,55.67,56.54,0.37,1935,10/24/2009,24,297,61,62,17,10,0,83.13,83.22,0.09,5,2009
0,57.63,58.02,0.39,2018,10/24/2009,24,297,62,63,18,10,0,63.43,63.51,0.08,5,2009
0,63.09,63.52,0.43,2077,10/24/2009,24,297,62,65,19,10,0,129.03,129.15,0.12,5,2009
0,62.58,63,0.42,2029,10/24/2009,24,297,62,64,20,10,0,42.23,42.33,0.1,5,2009
0.97,58.78,60.13,0.38,1954,10/24/2009,24,297,61,64,21,10,0,49.19,49.33,0.14,5,2009
0,51.45,51.78,0.33,1856,10/24/2009,24,297,62,64,22,10,0,39.5,39.66,0.16,5,2009
0,46.03,46.32,0.29,1725,10/24/2009,24,297,63,65,23,10,0,37.96,38.17,0.21,5,2009
0,44.25,44.52,0.27,1575,10/24/2009,24,297,62,65,24,10,0,38.17,38.39,0.22,5,2009
0,45.08,45.33,0.25,1457,10/25/2009,25,298,62,64,1,10,0,42.92,43.26,0.34,6,2009
0,38.41,38.62,0.21,1378,10/25/2009,25,298,61,63,2,10,0,35.12,35.51,0.39,6,2009
0,35.91,36.11,0.2,1332,10/25/2009,25,298,59,62,3,10,0,32.8,33.15,0.35,6,2009
0,35.73,35.93,0.2,1302,10/25/2009,25,298,55,61,4,10,0,31.78,32.13,0.35,6,2009
0,35.2,35.4,0.2,1290,10/25/2009,25,298,48,55,5,10,0,31.71,32.05,0.34,6,2009
0,36.35,36.56,0.21,1308,10/25/2009,25,298,44,52,6,10,0,33.16,33.54,0.38,6,2009
0,39.92,40.15,0.23,1372,10/25/2009,25,298,40,49,7,10,0,36.67,37.1,0.43,6,2009
0,38.24,38.47,0.23,1446,10/25/2009,25,298,39,47,8,10,0,31.8,32.18,0.38,6,2009
0,42.32,42.58,0.26,1580,10/25/2009,25,298,38,47,9,10,0,31.51,31.82,0.31,6,2009
0,43.26,43.53,0.27,1692,10/25/2009,25,298,37,48,10,10,0,32.25,32.52,0.27,6,2009
0,45.27,45.54,0.27,1753,10/25/2009,25,298,37,50,11,10,0,35.12,35.41,0.29,6,2009
0,55.07,55.41,0.34,1781,10/25/2009,25,298,37,51,12,10,0,35.27,35.61,0.34,6,2009
0,48.46,48.75,0.29,1789,10/25/2009,25,298,38,53,13,10,0,30.03,30.31,0.28,6,2009
0,43.05,43.3,0.25,1774,10/25/2009,25,298,37,54,14,10,0,30.72,31.01,0.29,6,2009
0,40.12,40.35,0.23,1755,10/25/2009,25,298,37,56,15,10,0,24.49,24.72,0.23,6,2009
0,40.13,40.37,0.24,1741,10/25/2009,25,298,38,57,16,10,0,29.01,29.25,0.24,6,2009
0,48.13,48.41,0.28,1782,10/25/2009,25,298,37,56,17,10,0,33.58,33.87,0.29,6,2009
-0.27,61.46,61.56,0.37,1867,10/25/2009,25,298,36,53,18,10,0,35.09,35.37,0.28,6,2009
0,68.79,69.21,0.42,2032,10/25/2009,25,298,36,51,19,10,0,42.81,43.13,0.32,6,2009
0,70.17,70.59,0.42,2030,10/25/2009,25,298,37,48,20,10,0,46.48,46.86,0.38,6,2009
0,60.12,60.47,0.35,1950,10/25/2009,25,298,36,47,21,10,0,42.33,42.72,0.39,6,2009
0,51.28,51.57,0.29,1822,10/25/2009,25,298,36,46,22,10,0,35.22,35.57,0.35,6,2009
0,42.07,42.3,0.23,1659,10/25/2009,25,298,35,45,23,10,0,28.57,28.82,0.25,6,2009
0,41.22,41.45,0.23,1519,10/25/2009,25,298,34,44,24,10,0,27.35,27.61,0.26,6,2009
0,31.14,31.29,0.15,1412,10/26/2009,26,299,34,42,1,10,0,32.57,32.97,0.4,0,2009
-0.22,29.52,29.44,0.14,1358,10/26/2009,26,299,34,42,2,10,0,29.8,30.18,0.38,0,2009
-0.22,29.52,29.44,0.14,1334,10/26/2009,26,299,33,41,3,10,0,31.12,31.53,0.41,0,2009
0,26.11,26.23,0.12,1335,10/26/2009,26,299,33,42,4,10,0,2.45,2.48,0.03,0,2009
0,29.52,29.66,0.14,1389,10/26/2009,26,299,33,40,5,10,0,0,0,0,0,2009
0,32.27,32.43,0.16,1555,10/26/2009,26,299,33,40,6,10,0,8.06,8.15,0.09,0,2009
0,54.39,54.66,0.27,1880,10/26/2009,26,299,33,39,7,10,0,47.43,47.91,0.48,0,2009
0.44,54.48,55.18,0.26,2061,10/26/2009,26,299,32,38,8,10,0,39.38,39.7,0.32,0,2009
0.73,50.67,51.63,0.23,2105,10/26/2009,26,299,33,39,9,10,0,37.6,37.93,0.33,0,2009
1,53.08,54.33,0.25,2113,10/26/2009,26,299,34,44,10,10,0,37.53,37.85,0.32,0,2009
0.54,59.89,60.71,0.28,2137,10/26/2009,26,299,33,47,11,10,0.69,39.26,40.28,0.33,0,2009
0.85,55.32,56.43,0.26,2140,10/26/2009,26,299,33,49,12,10,0.07,38.12,38.5,0.31,0,2009
0.42,55.05,55.73,0.26,2126,10/26/2009,26,299,32,52,13,10,1.13,38.95,40.4,0.32,0,2009
0.75,49.91,50.89,0.23,2111,10/26/2009,26,299,32,55,14,10,1.05,38.79,40.17,0.33,0,2009
1.06,52.29,53.58,0.23,2083,10/26/2009,26,299,30,56,15,10,1.01,38.99,40.33,0.33,0,2009
1.3,47.26,48.77,0.21,2058,10/26/2009,26,299,30,57,16,10,0.54,36.79,37.65,0.32,0,2009
0.03,52.96,53.25,0.26,2063,10/26/2009,26,299,30,57,17,10,0,35.53,35.82,0.29,0,2009
-0.03,61.49,61.78,0.32,2138,10/26/2009,26,299,31,57,18,10,0,37.16,37.38,0.22,0,2009
-0.14,69.19,69.41,0.36,2291,10/26/2009,26,299,31,54,19,10,0,56.64,56.98,0.34,0,2009
-0.36,64.6,64.58,0.34,2254,10/26/2009,26,299,30,51,20,10,0,50.9,51.14,0.24,0,2009
-0.29,58.76,58.77,0.3,2162,10/26/2009,26,299,32,50,21,10,0,53.35,53.76,0.41,0,2009
0,48.04,48.28,0.24,2011,10/26/2009,26,299,30,51,22,10,0,39.71,40.06,0.35,0,2009
0,43.47,43.68,0.21,1807,10/26/2009,26,299,31,50,23,10,0,32.24,32.5,0.26,0,2009
0,42.29,42.48,0.19,1635,10/26/2009,26,299,32,49,24,10,0,27.1,27.35,0.25,0,2009
0,32.65,32.8,0.15,1524,10/27/2009,27,300,32,47,1,10,0,32.1,32.36,0.26,1,2009
0,31.17,31.32,0.15,1463,10/27/2009,27,300,35,45,2,10,0,31.08,31.37,0.29,1,2009
0,23.78,23.89,0.11,1435,10/27/2009,27,300,37,42,3,10,0,22.32,22.55,0.23,1,2009
0,22.99,23.09,0.1,1427,10/27/2009,27,300,38,42,4,10,0,26.29,26.58,0.29,1,2009
0,23.17,23.29,0.12,1475,10/27/2009,27,300,39,44,5,10,0,32.04,32.36,0.32,1,2009
0,32.46,32.63,0.17,1634,10/27/2009,27,300,38,42,6,10,0,31.1,31.36,0.26,1,2009
0,46.72,46.96,0.24,1945,10/27/2009,27,300,37,40,7,10,0,34.66,34.8,0.14,1,2009
0,50.35,50.6,0.25,2134,10/27/2009,27,300,37,39,8,10,0,41.29,41.46,0.17,1,2009
0,49.77,50,0.23,2169,10/27/2009,27,300,38,40,9,10,0,40.73,40.91,0.18,1,2009
0.36,45.01,45.57,0.2,2184,10/27/2009,27,300,40,41,10,10,0,37.76,37.98,0.22,1,2009
